"","credit.policy","purpose","int.rate","installment","log.annual.inc","dti","fico","days.with.cr.line","revol.bal","revol.util","inq.last.6mths","delinq.2yrs","pub.rec","not.fully.paid","has.delinq.2yrs","has.pub.rec","log.revol.bal","has.revol.bal"
"4891",TRUE,"debt_consolidation",0.1114,557.66,11.23848862,6.65,762,6839.958333,6542,32.7,1,0,0,TRUE,FALSE,FALSE,8.78615105486974,TRUE
"4892",TRUE,"debt_consolidation",0.0894,158.86,10.08580911,19.2,727,1950,5089,56.5,0,0,0,FALSE,FALSE,FALSE,8.53503310954457,TRUE
"4893",TRUE,"debt_consolidation",0.1461,172.38,11.00209984,20.92,712,5674.958333,3179,20.6,1,0,0,FALSE,FALSE,FALSE,8.06463647577422,TRUE
"4894",TRUE,"all_other",0.0774,185.76,10.71441777,11.39,792,4410,711,2.5,1,0,0,FALSE,FALSE,FALSE,6.56807791141198,TRUE
"4895",TRUE,"all_other",0.0774,56.2,10.2111193,1.46,787,5490,2701,3.2,4,0,0,FALSE,FALSE,FALSE,7.90174751852014,TRUE
"4896",TRUE,"debt_consolidation",0.1183,614.64,10.66895539,5.86,732,4649.958333,10133,25.6,2,0,0,FALSE,FALSE,FALSE,9.22365138603585,TRUE
"4897",TRUE,"debt_consolidation",0.1774,432.26,11.08214255,24.13,677,5100,19714,97.6,0,0,0,FALSE,FALSE,FALSE,9.88913504631173,TRUE
"4898",TRUE,"credit_card",0.0859,79.03,11.35040654,23.53,732,7169.958333,80572,71.4,0,0,0,FALSE,FALSE,FALSE,11.2969188847808,TRUE
"4899",TRUE,"debt_consolidation",0.1322,304.21,10.96819829,16.9,677,4289.958333,11274,72.5,3,0,0,FALSE,FALSE,FALSE,9.33034316437088,TRUE
"4900",TRUE,"all_other",0.1287,319.52,11.91839057,2.5,697,5069.958333,3267,12.1,0,0,0,FALSE,FALSE,FALSE,8.09193345597989,TRUE
"4901",TRUE,"credit_card",0.1114,57.41,9.998797732,8.02,722,2190,1838,14.9,0,0,0,FALSE,FALSE,FALSE,7.51697722460432,TRUE
"4902",TRUE,"small_business",0.1843,305.51,10.4125917,4.18,667,1800,3244,73.7,1,0,0,FALSE,FALSE,FALSE,8.08487062913819,TRUE
"4903",TRUE,"credit_card",0.1114,98.42,10.08580911,8.7,722,1830,6941,39.2,0,0,0,FALSE,FALSE,FALSE,8.84534519642173,TRUE
"4904",TRUE,"debt_consolidation",0.1531,870.39,11.00209984,22.38,697,4289.958333,42430,81.8,0,0,0,FALSE,FALSE,FALSE,10.6556345061487,TRUE
"4905",TRUE,"all_other",0.1496,554.32,11.00209984,21.54,677,12480,36095,65.9,1,1,0,FALSE,TRUE,FALSE,10.4939373348577,TRUE
"4906",TRUE,"debt_consolidation",0.1218,832.5,11.53751466,7.49,737,7499.958333,67492,55.7,0,0,0,FALSE,FALSE,FALSE,11.1197791677793,TRUE
"4907",TRUE,"all_other",0.1357,169.85,10.2181523,21.42,677,1890,8817,76,1,0,0,FALSE,FALSE,FALSE,9.08455036591788,TRUE
"4908",TRUE,"credit_card",0.0774,93.66,11.25507141,7.33,742,10230,37721,64.6,0,0,0,FALSE,FALSE,FALSE,10.5379987576111,TRUE
"4909",TRUE,"debt_consolidation",0.1357,95.12,11.09922655,11.16,672,5729.958333,26343,83.4,1,0,0,FALSE,FALSE,FALSE,10.1789958240562,TRUE
"4910",TRUE,"small_business",0.1496,866.13,11.22524339,6.3,792,7020,3793,14.3,2,0,0,FALSE,FALSE,FALSE,8.24117615049496,TRUE
"4911",TRUE,"credit_card",0.0894,508.35,11.23843599,6.79,772,5009.958333,7254,15.4,1,0,0,FALSE,FALSE,FALSE,8.88944616531829,TRUE
"4912",TRUE,"credit_card",0.16,878.94,11.28983191,17.83,682,5160,17426,52.2,2,0,0,FALSE,FALSE,FALSE,9.76577600666064,TRUE
"4913",TRUE,"all_other",0.1218,166.5,10.43399815,2.22,697,2519.958333,2070,60.9,3,0,0,FALSE,FALSE,FALSE,7.63578686139558,TRUE
"4914",TRUE,"debt_consolidation",0.0859,410.94,10.75363848,2.87,782,6630,6049,19.1,0,0,0,FALSE,FALSE,FALSE,8.70781355102489,TRUE
"4915",TRUE,"credit_card",0.1183,457.25,10.91508846,20.86,717,4470,21981,59.6,1,0,0,FALSE,FALSE,FALSE,9.99797921562885,TRUE
"4916",TRUE,"debt_consolidation",0.1253,284.47,11.01856357,16.11,697,2459.958333,9836,69.8,1,0,0,FALSE,FALSE,FALSE,9.19390606551276,TRUE
"4917",TRUE,"debt_consolidation",0.1461,827.41,11.82041016,21.94,697,4440,124784,73.2,0,0,0,FALSE,FALSE,FALSE,11.7343475353861,TRUE
"4918",TRUE,"all_other",0.074,139.77,11.39657141,6.77,787,5820,6986,12.3,0,0,0,FALSE,FALSE,FALSE,8.85180655855245,TRUE
"4919",TRUE,"home_improvement",0.1218,499.5,11.30220443,13.1,767,4290.958333,7135,8.3,1,0,0,FALSE,FALSE,FALSE,8.87290767425985,TRUE
"4920",TRUE,"major_purchase",0.0774,218.54,11.56171563,7.27,767,10439.95833,7283,7.6,0,0,0,FALSE,FALSE,FALSE,8.8934354408475,TRUE
"4921",TRUE,"debt_consolidation",0.0774,280.97,10.91508846,9.93,777,6240,3940,8.9,1,0,0,FALSE,FALSE,FALSE,8.279189777195,TRUE
"4922",TRUE,"all_other",0.074,217.42,10.73639668,23.87,772,2912,1095,5.2,2,0,0,FALSE,FALSE,FALSE,6.99942246750796,TRUE
"4923",TRUE,"home_improvement",0.1183,516.89,11.22524339,17.26,732,5880,256,1.7,0,0,1,FALSE,FALSE,TRUE,5.54907608489522,TRUE
"4924",TRUE,"all_other",0.1426,205.84,10.60905725,20.83,697,1260,12,1.5,2,0,0,FALSE,FALSE,FALSE,2.56494935746154,TRUE
"4925",TRUE,"all_other",0.1426,144.09,10.12647109,5.14,687,3420,0,0,3,2,0,FALSE,TRUE,FALSE,0,FALSE
"4926",TRUE,"debt_consolidation",0.1635,883.23,11.88446143,14.32,682,4619.958333,30427,86.9,1,0,0,FALSE,FALSE,FALSE,10.3231185161172,TRUE
"4927",TRUE,"debt_consolidation",0.167,887.54,11.91839057,24.77,677,8670.958333,56883,93.3,1,1,0,FALSE,TRUE,FALSE,10.9487693854926,TRUE
"4928",TRUE,"credit_card",0.1218,333,11.1844214,13.82,712,5669.958333,36014,66.1,3,0,0,FALSE,FALSE,FALSE,10.4916907973235,TRUE
"4929",TRUE,"credit_card",0.1357,339.69,10.71441777,8.75,682,6360,24223,72.7,0,0,0,FALSE,FALSE,FALSE,10.0950991562372,TRUE
"4930",TRUE,"debt_consolidation",0.16,878.94,11.48246626,15.06,697,6149.958333,62551,90.1,0,0,0,FALSE,FALSE,FALSE,11.0437534898044,TRUE
"4931",TRUE,"all_other",0.1531,835.57,11.73606902,11.71,682,5910,36598,74.4,0,0,0,TRUE,FALSE,FALSE,10.5077761966118,TRUE
"4932",TRUE,"all_other",0.0774,187.32,11.22524339,22.9,752,8999.958333,63299,64.9,2,0,0,FALSE,FALSE,FALSE,11.0556406081323,TRUE
"4933",TRUE,"credit_card",0.16,492.21,10.75363848,9.51,687,2040.041667,14401,92.9,0,0,0,FALSE,FALSE,FALSE,9.57512236480881,TRUE
"4934",TRUE,"debt_consolidation",0.1148,131.88,10.73639668,22.93,717,3690,0,0,0,0,0,FALSE,FALSE,FALSE,0,FALSE
"4935",TRUE,"debt_consolidation",0.16,421.89,11.73606902,23.85,662,6089.958333,61956,85.6,2,1,0,FALSE,TRUE,FALSE,11.0341958750242,TRUE
"4936",TRUE,"debt_consolidation",0.0894,317.72,10.53209621,13.73,787,5039.958333,417,3.2,2,0,0,FALSE,FALSE,FALSE,6.03548143252476,TRUE
"4937",TRUE,"debt_consolidation",0.16,189.85,10.81977828,10.61,662,3119.958333,1487,92.9,0,0,0,FALSE,FALSE,FALSE,7.30518821539304,TRUE
"4938",TRUE,"all_other",0.1392,682.74,11.35035948,12.61,707,6419.958333,197,0.5,2,0,0,FALSE,FALSE,FALSE,5.28826703069454,TRUE
"4939",TRUE,"all_other",0.1183,397.61,11.28978191,18.9,732,3660,11061,46.1,1,0,0,TRUE,FALSE,FALSE,9.31127109055462,TRUE
"4940",TRUE,"debt_consolidation",0.1322,669.26,11.58058411,17.05,707,3990,23075,67.3,0,0,0,TRUE,FALSE,FALSE,10.0465483953768,TRUE
"4941",TRUE,"small_business",0.1392,102.42,12.20607265,5.35,727,5309.958333,5415,12.8,1,1,1,FALSE,TRUE,TRUE,8.59711281459211,TRUE
"4942",TRUE,"debt_consolidation",0.0774,288.78,11.1124479,8.17,777,5789.958333,18147,16.7,1,0,0,TRUE,FALSE,FALSE,9.80631564078385,TRUE
"4943",TRUE,"credit_card",0.1253,317.93,11.00209984,5.42,702,2129.958333,13228,45.6,0,0,0,FALSE,FALSE,FALSE,9.49016666846238,TRUE
"4944",TRUE,"small_business",0.1531,278.53,10.91508846,19.66,752,3239.958333,39644,10.3,1,0,0,FALSE,FALSE,FALSE,10.5877201157065,TRUE
"4945",TRUE,"debt_consolidation",0.1392,307.24,10.30895266,12.04,692,1444,7171,59.3,0,0,0,FALSE,FALSE,FALSE,8.87793983472502,TRUE
"4946",TRUE,"all_other",0.1253,568.93,11.22524339,14.15,727,3179.958333,4071,30.2,1,0,0,FALSE,FALSE,FALSE,8.31188955823036,TRUE
"4947",TRUE,"debt_consolidation",0.1461,629.18,10.66886237,20.23,702,4440,28607,95,2,0,0,FALSE,FALSE,FALSE,10.2614416779732,TRUE
"4948",TRUE,"debt_consolidation",0.1496,55.44,11.00209984,6.42,692,1860,4050,98.8,2,0,0,FALSE,FALSE,FALSE,8.30671904320269,TRUE
"4949",TRUE,"home_improvement",0.1183,497.01,10.49127422,12.27,742,2879.958333,0,0,2,0,0,FALSE,FALSE,FALSE,0,FALSE
"4950",TRUE,"all_other",0.1531,97.49,9.61580548,6.8,667,1110,456,22.8,1,2,0,FALSE,TRUE,FALSE,6.1246833908942,TRUE
"4951",TRUE,"debt_consolidation",0.1426,154.38,10.59663473,2.34,687,1560,1847,42,1,0,0,FALSE,FALSE,FALSE,7.52185925220163,TRUE
"4952",TRUE,"home_improvement",0.0894,95.32,10.89673933,7.44,717,4380,9166,27,1,1,0,FALSE,TRUE,FALSE,9.12336535796178,TRUE
"4953",TRUE,"small_business",0.16,703.15,11.60823564,18.13,717,10740,22784,82,0,0,0,TRUE,FALSE,FALSE,10.033857703698,TRUE
"4954",TRUE,"all_other",0.1114,49.21,9.769727562,20.37,712,2610,5013,68.7,0,0,0,TRUE,FALSE,FALSE,8.51998927871824,TRUE
"4955",TRUE,"home_improvement",0.1183,662.68,11.46163217,4.24,747,6749.958333,15773,48.2,2,0,0,TRUE,FALSE,FALSE,9.66611829395794,TRUE
"4956",TRUE,"debt_consolidation",0.1531,417.79,10.81985828,5.59,667,1830,6804,74,1,0,0,FALSE,FALSE,FALSE,8.82541291508557,TRUE
"4957",TRUE,"debt_consolidation",0.1148,659.37,11.51292546,11.02,752,3239.958333,1492,6.1,3,0,0,FALSE,FALSE,FALSE,7.30854279753919,TRUE
"4958",TRUE,"debt_consolidation",0.1287,815.61,11.81303006,8.08,717,3839.958333,26361,73.2,1,0,0,TRUE,FALSE,FALSE,10.1796788582724,TRUE
"4959",TRUE,"credit_card",0.1913,201.97,11.87756858,3.58,662,5130,0,74.4,1,0,0,FALSE,FALSE,FALSE,0,FALSE
"4960",TRUE,"debt_consolidation",0.1253,150.6,11.00209984,1.12,687,7499.958333,1916,43.5,0,0,1,TRUE,FALSE,TRUE,7.55851674304564,TRUE
"4961",TRUE,"debt_consolidation",0.1461,163.76,9.546812609,10.71,677,1140,3798,50.6,2,0,0,FALSE,FALSE,FALSE,8.24249315318763,TRUE
"4962",TRUE,"all_other",0.0859,177.02,11.8277654,12.15,737,6600,38084,81,3,0,0,TRUE,FALSE,FALSE,10.5475757828069,TRUE
"4963",TRUE,"all_other",0.1287,840.83,10.93310697,9.96,717,4478,9880,72.1,0,0,0,FALSE,FALSE,FALSE,9.19836900019496,TRUE
"4964",TRUE,"debt_consolidation",0.1218,532.8,11.00209984,16.4,712,6960,12295,38.5,0,0,0,FALSE,FALSE,FALSE,9.41702928521843,TRUE
"4965",TRUE,"debt_consolidation",0.1322,515.46,10.59663473,22.41,697,5009.958333,14876,56.1,1,0,0,TRUE,FALSE,FALSE,9.60757167515724,TRUE
"4966",TRUE,"debt_consolidation",0.1253,261.04,10.54534144,16.42,717,1860,25608,65.9,0,0,0,FALSE,FALSE,FALSE,10.150699131184,TRUE
"4967",TRUE,"all_other",0.1253,184.07,10.30895266,16.2,687,3090,23509,54.8,0,0,0,FALSE,FALSE,FALSE,10.0651811415341,TRUE
"4968",TRUE,"debt_consolidation",0.1392,443.78,10.96812932,19.24,682,4949.958333,17599,28.3,3,2,0,FALSE,TRUE,FALSE,9.77565418102624,TRUE
"4969",TRUE,"all_other",0.1322,101.41,10.49127422,22.43,677,5369.958333,12905,81.2,1,0,1,FALSE,FALSE,TRUE,9.46544759849579,TRUE
"4970",TRUE,"debt_consolidation",0.1357,407.63,12.04355372,5.51,712,8249.958333,31895,66.6,3,0,0,FALSE,FALSE,FALSE,10.3702358890612,TRUE
"4971",TRUE,"debt_consolidation",0.1322,270.41,10.30895266,11.76,682,2138.958333,9036,82.9,0,0,0,FALSE,FALSE,FALSE,9.10908253990196,TRUE
"4972",TRUE,"credit_card",0.1357,190.23,11.15625052,17.47,692,7831,48280,97.7,3,0,0,FALSE,FALSE,FALSE,10.7847933875073,TRUE
"4973",TRUE,"credit_card",0.0751,186.66,11.71177632,1.46,747,4569.041667,10817,49.6,1,0,0,FALSE,FALSE,FALSE,9.28896669243137,TRUE
"4974",TRUE,"all_other",0.1531,191.49,10.66895539,0.28,677,3390,68,2.5,0,0,0,FALSE,FALSE,FALSE,4.23410650459726,TRUE
"4975",TRUE,"debt_consolidation",0.1183,662.68,11.1124479,11.95,742,6030,19086,67.4,1,0,0,FALSE,FALSE,FALSE,9.85676275402989,TRUE
"4976",TRUE,"credit_card",0.1183,596.41,11.75978554,12.92,742,6809.958333,12204,64.6,4,0,0,FALSE,FALSE,FALSE,9.40960098282706,TRUE
"4977",TRUE,"all_other",0.0894,476.58,11.53272809,6.21,772,4110,4054,6,2,0,0,FALSE,FALSE,FALSE,8.30770596654951,TRUE
"4978",TRUE,"credit_card",0.074,65.23,11.6351431,13.19,747,4229.958333,19548,37.2,0,0,0,FALSE,FALSE,FALSE,9.88067941321012,TRUE
"4979",TRUE,"debt_consolidation",0.1253,301.2,11.88448902,9.76,722,5399.958333,110441,96.6,0,0,0,TRUE,FALSE,FALSE,11.6122457752608,TRUE
"4980",TRUE,"small_business",0.16,281.26,11.40756495,6.03,702,6690,362,36.2,1,0,0,FALSE,FALSE,FALSE,5.89440283426485,TRUE
"4981",TRUE,"home_improvement",0.0894,508.35,11.69524702,7.85,772,8760,92944,20.6,0,0,0,FALSE,FALSE,FALSE,11.4397631993412,TRUE
"4982",TRUE,"credit_card",0.1218,399.6,10.59663473,19.86,707,3509.958333,9777,72.4,2,0,0,FALSE,FALSE,FALSE,9.18789024313859,TRUE
"4983",TRUE,"all_other",0.1531,261.12,10.51867319,21.15,662,2910,722,60.2,2,0,0,TRUE,FALSE,FALSE,6.58340922215876,TRUE
"4984",TRUE,"debt_consolidation",0.1218,266.4,10.81977828,8.54,702,2280,7690,65.6,0,0,0,FALSE,FALSE,FALSE,8.94780609305705,TRUE
"4985",TRUE,"major_purchase",0.0894,158.86,10.54534144,18.54,727,4020,13862,74.5,0,0,0,FALSE,FALSE,FALSE,9.53697869953838,TRUE
"4986",TRUE,"debt_consolidation",0.1461,706.74,11.00209984,23.86,687,8071,4503,35.7,1,3,0,FALSE,TRUE,FALSE,8.41272116981953,TRUE
"4987",TRUE,"debt_consolidation",0.1183,238.57,11.15619338,23.33,707,5069.958333,31485,64.4,3,0,0,FALSE,FALSE,FALSE,10.3572982815746,TRUE
"4988",TRUE,"major_purchase",0.0894,206.52,11.11654398,12.49,777,3633,21760,63.2,0,0,0,FALSE,FALSE,FALSE,9.98787465579629,TRUE
"4989",TRUE,"debt_consolidation",0.1565,874.66,11.51292546,14.02,692,4559.958333,24594,64.3,0,0,0,FALSE,FALSE,FALSE,10.1102984492294,TRUE
"4990",TRUE,"all_other",0.074,77.65,10.37349118,11.48,762,2910,1641,14.9,0,0,0,FALSE,FALSE,FALSE,7.40367029001237,TRUE
"4991",TRUE,"all_other",0.0894,222.41,10.71441777,15.2,722,3631,5764,31.5,1,0,0,TRUE,FALSE,FALSE,8.65956043270316,TRUE
"4992",TRUE,"debt_consolidation",0.16,281.26,11.00209984,6.78,672,4080,0,0,2,1,0,FALSE,TRUE,FALSE,0,FALSE
"4993",TRUE,"major_purchase",0.1392,51.21,10.37349118,4.09,682,2550,286,35.7,2,0,0,FALSE,FALSE,FALSE,5.65948221575962,TRUE
"4994",TRUE,"debt_consolidation",0.1253,200.8,11.15619338,17.28,687,4800,33711,81.6,2,0,0,FALSE,FALSE,FALSE,10.425609136044,TRUE
"4995",TRUE,"credit_card",0.1253,60.24,10.23995979,15.21,677,2700,4293,66,2,0,0,FALSE,FALSE,FALSE,8.36497397843873,TRUE
"4996",TRUE,"credit_card",0.1114,213.23,11.13458902,3.43,717,7779,9846,59.7,1,0,0,FALSE,FALSE,FALSE,9.1949221192478,TRUE
"4997",TRUE,"educational",0.074,86.97,10.81769612,7.96,807,14310,562,1,0,0,0,FALSE,FALSE,FALSE,6.33327962813969,TRUE
"4998",TRUE,"all_other",0.0859,105.9,11.00209984,22.54,727,4500,32143,61.7,0,0,0,FALSE,FALSE,FALSE,10.3779810870547,TRUE
"4999",TRUE,"debt_consolidation",0.167,319.52,10.91508846,6.83,662,1140,8419,65.8,0,0,0,FALSE,FALSE,FALSE,9.03836510723637,TRUE
"5000",TRUE,"all_other",0.1392,819.29,11.28978191,9.67,742,3479.958333,254,1.1,6,0,0,FALSE,FALSE,FALSE,5.54126354515843,TRUE
"5001",TRUE,"debt_consolidation",0.1426,205.84,11.15619338,18.4,682,3962.958333,9442,92.6,2,0,0,FALSE,FALSE,FALSE,9.15302900526307,TRUE
"5002",TRUE,"all_other",0.0859,195.99,11.00209984,19.1,742,5429.958333,9367,36.7,0,0,0,FALSE,FALSE,FALSE,9.14505490527755,TRUE
"5003",TRUE,"all_other",0.1322,202.81,10.34817337,17.96,712,1440,766,51.1,0,0,0,FALSE,FALSE,FALSE,6.64248680136726,TRUE
"5004",TRUE,"home_improvement",0.1392,256.03,11.74403719,11.86,677,4619.958333,20685,72.9,1,1,0,FALSE,TRUE,FALSE,9.93721242193775,TRUE
"5005",TRUE,"debt_consolidation",0.1218,832.5,10.73630972,11.3,747,6930,13873,15.5,4,0,0,FALSE,FALSE,FALSE,9.53777186394525,TRUE
"5006",TRUE,"debt_consolidation",0.1253,120.48,10.78915411,24.47,692,2159.958333,15888,75.7,0,0,0,TRUE,FALSE,FALSE,9.67338232488837,TRUE
"5007",TRUE,"credit_card",0.1357,203.82,11.31447453,19.93,697,6930,52116,95.3,0,0,0,FALSE,FALSE,FALSE,10.861246470104,TRUE
"5008",TRUE,"debt_consolidation",0.1183,397.61,11.71177632,11.02,712,8888.041667,38771,38.5,1,0,0,FALSE,FALSE,FALSE,10.5654536156125,TRUE
"5009",TRUE,"all_other",0.16,140.63,10.62619354,19.63,667,1470,5277,97.7,1,0,0,FALSE,FALSE,FALSE,8.57130251706327,TRUE
"5010",TRUE,"debt_consolidation",0.1218,333,10.59653473,23.01,772,4500,0,5.34,2,0,0,FALSE,FALSE,FALSE,0,FALSE
"5011",TRUE,"all_other",0.0894,222.41,10.46310334,10.49,757,2820.958333,15269,76.7,0,0,0,FALSE,FALSE,FALSE,9.63364539821268,TRUE
"5012",TRUE,"debt_consolidation",0.1461,137.91,10.81977828,10.01,692,2759.958333,1412,94.1,0,0,0,FALSE,FALSE,FALSE,7.25347038268453,TRUE
"5013",TRUE,"debt_consolidation",0.1322,236.61,11.28978191,0.22,812,11519.95833,182,3.6,2,0,0,FALSE,FALSE,FALSE,5.20948615284142,TRUE
"5014",TRUE,"debt_consolidation",0.1426,428.83,10.40426284,8.11,692,3959.958333,16941,36.5,2,0,0,FALSE,FALSE,FALSE,9.7375510249915,TRUE
"5015",TRUE,"credit_card",0.0894,155.69,10.81977828,10.66,757,3301,5076,22.7,0,0,0,FALSE,FALSE,FALSE,8.5324758149474,TRUE
"5016",TRUE,"all_other",0.074,124.24,10.87237073,17.24,782,9089.958333,2765,9.4,1,0,0,FALSE,FALSE,FALSE,7.9251575122247,TRUE
"5017",TRUE,"major_purchase",0.0859,292.4,10.12647109,22.9,757,2101.958333,3803,11.7,1,0,0,FALSE,FALSE,FALSE,8.24380842366528,TRUE
"5018",TRUE,"small_business",0.1531,478.71,10.20492459,15.53,737,1769.958333,48,1.8,0,0,0,FALSE,FALSE,FALSE,3.89182029811063,TRUE
"5019",TRUE,"educational",0.1426,377.37,11.72803684,16.3,692,13170,62587,77.4,3,0,0,FALSE,FALSE,FALSE,11.0443288454219,TRUE
"5020",TRUE,"home_improvement",0.0774,312.19,11.30713055,12.6,772,5069.958333,12212,19,2,0,0,FALSE,FALSE,FALSE,9.41025623717109,TRUE
"5021",TRUE,"debt_consolidation",0.1496,623.61,11.53272809,20.45,697,6210,45410,41.2,0,0,0,FALSE,FALSE,FALSE,10.7235096454307,TRUE
"5022",TRUE,"small_business",0.1635,537.01,10.6454249,18.57,707,7710,21389,69.9,1,0,0,FALSE,FALSE,FALSE,9.97067880207645,TRUE
"5023",TRUE,"debt_consolidation",0.1426,168.1,11.06663836,12.9,687,1140,2628,46.9,1,0,0,FALSE,FALSE,FALSE,7.87435882472988,TRUE
"5024",TRUE,"credit_card",0.1287,235.44,10.03801845,19.56,707,3000,12315,94.7,1,0,0,FALSE,FALSE,FALSE,9.41865450904439,TRUE
"5025",TRUE,"debt_consolidation",0.1565,195.93,11.77528973,6.94,667,7229.958333,9044,93.2,0,0,0,FALSE,FALSE,FALSE,9.1099673978294,TRUE
"5026",TRUE,"debt_consolidation",0.1774,720.42,12.20607265,8.89,662,5069.958333,24724,46.1,3,2,0,TRUE,TRUE,FALSE,10.1155701564909,TRUE
"5027",TRUE,"debt_consolidation",0.1253,811.56,12.20607265,10.84,727,5580,72210,73.7,0,0,0,FALSE,FALSE,FALSE,11.1873476678468,TRUE
"5028",TRUE,"all_other",0.0894,63.55,11.22524339,7.18,752,1739.958333,0,0,4,0,0,FALSE,FALSE,FALSE,0,FALSE
"5029",TRUE,"debt_consolidation",0.1183,331.34,10.4125917,9.56,747,3300,9424,50.4,0,0,0,FALSE,FALSE,FALSE,9.15112101231621,TRUE
"5030",TRUE,"all_other",0.1148,395.63,10.30895266,18.2,737,3000,434,3.3,1,1,0,FALSE,TRUE,FALSE,6.07534603108868,TRUE
"5031",TRUE,"debt_consolidation",0.1183,795.22,11.40756495,10.21,752,9510,54147,53.5,0,0,0,TRUE,FALSE,FALSE,10.8994763173057,TRUE
"5032",TRUE,"home_improvement",0.1496,173.23,11.25161265,16.99,662,8550,9586,41.5,2,4,0,FALSE,TRUE,FALSE,9.168163293077,TRUE
"5033",TRUE,"debt_consolidation",0.1496,173.23,11.60823564,11.92,667,3569.958333,21753,90.6,2,1,0,FALSE,TRUE,FALSE,9.9875529276538,TRUE
"5034",TRUE,"debt_consolidation",0.1392,348.2,10.91508846,19.75,687,4289.958333,7201,92.3,0,0,0,FALSE,FALSE,FALSE,8.88211404420882,TRUE
"5035",TRUE,"debt_consolidation",0.1322,40.57,10.03819326,10.54,682,1709.958333,4826,57.5,2,0,0,FALSE,FALSE,FALSE,8.48198043566049,TRUE
"5036",TRUE,"debt_consolidation",0.1565,174.94,10.12647109,18.39,677,1530,663,51,1,1,0,TRUE,TRUE,FALSE,6.49828214947643,TRUE
"5037",TRUE,"debt_consolidation",0.1287,164.81,11.21182037,5.98,707,5729.958333,3052,76.3,0,0,0,FALSE,FALSE,FALSE,8.02387999273488,TRUE
"5038",TRUE,"debt_consolidation",0.167,674.53,10.88743693,19.87,667,3904.958333,17176,73.4,1,0,0,TRUE,FALSE,FALSE,9.75132655863703,TRUE
"5039",TRUE,"debt_consolidation",0.0894,508.35,10.91508846,9.38,777,5940,16018,38,0,0,0,FALSE,FALSE,FALSE,9.68153079670148,TRUE
"5040",TRUE,"all_other",0.074,82.31,9.210340372,1.2,807,3899.958333,82,2.3,0,0,0,TRUE,FALSE,FALSE,4.4188406077966,TRUE
"5041",TRUE,"home_improvement",0.1183,132.54,10.71441777,8.43,742,1289.958333,450,1.7,2,0,0,FALSE,FALSE,FALSE,6.11146733950268,TRUE
"5042",TRUE,"major_purchase",0.0705,92.7,10.1266311,8.16,777,2910,415,6.8,1,0,0,FALSE,FALSE,FALSE,6.03068526026126,TRUE
"5043",TRUE,"debt_consolidation",0.1392,273.1,10.63535051,23.69,682,5250,9728,91.9,0,0,0,FALSE,FALSE,FALSE,9.18286639497543,TRUE
"5044",TRUE,"all_other",0.1357,237.78,10.59653473,16.32,702,4470,911,45.5,0,1,0,FALSE,TRUE,FALSE,6.81563999007433,TRUE
"5045",TRUE,"all_other",0.074,93.18,10.59663473,5.55,757,7949.958333,13315,61.4,0,0,0,FALSE,FALSE,FALSE,9.49672159869491,TRUE
"5046",TRUE,"all_other",0.1218,166.5,10.91508846,22.45,702,1800,16957,67,3,0,0,TRUE,FALSE,FALSE,9.73849497786395,TRUE
"5047",TRUE,"debt_consolidation",0.1287,420.42,10.54534144,10.39,707,3119.958333,12343,67.8,0,0,0,TRUE,FALSE,FALSE,9.420925394043,TRUE
"5048",TRUE,"all_other",0.0859,63.23,10.27090459,15.96,732,1830,4545,16.2,0,0,0,FALSE,FALSE,FALSE,8.42200300441249,TRUE
"5049",TRUE,"debt_consolidation",0.1114,82.01,11.15625052,18.09,712,8130,14482,84.2,0,0,0,TRUE,FALSE,FALSE,9.58073082680086,TRUE
"5050",TRUE,"debt_consolidation",0.1357,611.44,11.05089001,24.4,697,4201.958333,19525,59,1,0,0,FALSE,FALSE,FALSE,9.87950218978562,TRUE
"5051",TRUE,"small_business",0.1704,89.19,10.81977828,13.66,692,3869.958333,11999,96.8,1,0,0,FALSE,FALSE,FALSE,9.39266192877014,TRUE
"5052",TRUE,"educational",0.0774,93.66,9.546812609,21.51,757,2129.958333,2520,13.3,0,0,0,FALSE,FALSE,FALSE,7.83241092718792,TRUE
"5053",TRUE,"all_other",0.1461,275.81,11.69524702,0,687,5190,0,0,0,0,0,FALSE,FALSE,FALSE,0,FALSE
"5054",TRUE,"debt_consolidation",0.1426,686.12,11.22524339,8.02,687,3479.958333,15278,76.4,3,0,0,FALSE,FALSE,FALSE,9.63423461555271,TRUE
"5055",TRUE,"debt_consolidation",0.1531,348.16,10.49127422,14.83,667,1769.958333,6922,74.4,2,0,0,FALSE,FALSE,FALSE,8.84260448067803,TRUE
"5056",TRUE,"educational",0.074,93.18,11.38509209,5.58,792,5069.958333,0,0,0,0,0,FALSE,FALSE,FALSE,0,FALSE
"5057",TRUE,"debt_consolidation",0.1322,507.01,11.53272809,6.64,697,5011.958333,9271,47.1,1,0,0,FALSE,FALSE,FALSE,9.13475438501959,TRUE
"5058",TRUE,"credit_card",0.1287,645.76,11.28978191,10.93,742,2610,222,2.8,0,1,0,TRUE,TRUE,FALSE,5.40717177146012,TRUE
"5059",TRUE,"all_other",0.074,186.36,11.55718156,1.23,807,5311.958333,19647,27.4,0,0,0,FALSE,FALSE,FALSE,9.88573083094687,TRUE
"5060",TRUE,"major_purchase",0.074,83.86,11.51192496,0.18,802,6179.958333,1269,2,2,0,0,FALSE,FALSE,FALSE,7.14677217945264,TRUE
